Time_of_Day,Cloudiness,Precipitation,Wind_Intensity,Fog_Density,Fog_Distance,Wetness,Precipitation_Deposits,Road_Friction
60,20,0,100,0,100,0,0,0.8
90,20,0,100,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,100,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,40,0,80,0,100,0,0,0.8
-30,40,0,80,0,100,0,0,0.8
-30,40,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,0,0,0.8
0,20,0,80,0,100,0,0,0.8
0,20,0,80,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
30,20,0,80,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
30,20,0,80,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
90,20,0,100,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,100,0,100,0,0,0.8
-60,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,40,0,80,0,100,0,0,0.8
90,40,0,80,0,100,0,0,0.8
90,60,0,80,0,100,0,0,0.8
90,60,0,80,0,100,0,0,0.8
-90,40,0,80,0,100,0,0,0.8
-90,40,0,60,0,100,0,0,0.8
-90,40,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,40,0,60,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,40,0,20,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,20,0,20,0,100,0,0,0.8
-30,40,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
0,60,0,20,0,100,40,20,0.8
0,60,20,20,0,100,40,20,0.8
0,20,0,20,0,100,40,20,0.8
30,40,0,20,0,100,40,20,0.8
30,40,0,20,0,100,20,0,0.8
30,60,0,20,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
-90,80,0,40,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,80,0,20,0,100,0,0,0.8
-90,80,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,20,0,100,0,0,0.8
-30,20,0,20,0,100,0,0,0.8
0,40,0,20,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,40,0,60,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,40,20,20,0,100,20,0,0.8
90,20,0,40,0,100,40,20,0.8
90,20,0,60,0,100,20,0,0.8
90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,60,0,20,0,100,0,0,0.8
0,60,0,20,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,20,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-60,60,0,60,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,60,0,60,0,100,0,0,0.8
-30,60,0,60,0,100,0,0,0.8
-30,60,0,60,0,100,0,0,0.8
0,60,0,60,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,40,0,60,0,100,0,0,0.8
30,20,0,20,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-60,60,0,60,0,100,0,0,0.8
-60,60,0,60,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,40,0,60,0,100,0,0,0.8
30,40,0,40,0,100,0,0,0.8
30,20,0,20,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,60,0,40,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,40,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-30,60,0,80,0,100,0,0,0.8
-30,60,0,80,0,100,0,0,0.8
-30,40,0,60,0,100,0,0,0.8
0,40,0,80,0,100,0,0,0.8
0,40,0,80,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,80,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,0,0,0.8
0,20,0,80,0,100,0,0,0.8
0,20,0,80,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,20,0,60,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-90,20,0,100,0,100,0,0,0.8
-60,20,0,100,0,100,0,0,0.8
-60,20,0,100,0,100,0,0,0.8
-60,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
-30,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
0,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
90,20,0,100,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-90,20,0,80,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
30,40,0,40,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,60,0,60,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,60,0,80,0,100,0,0,0.8
-60,60,0,80,0,100,0,0,0.8
-30,40,0,80,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,60,20,40,0,100,40,20,0.8
0,60,20,40,20,80,40,60,0.6
0,60,0,40,0,100,40,40,0.8
0,20,20,40,0,100,40,20,0.8
30,20,20,20,0,100,40,40,0.8
30,60,40,40,0,100,40,80,0.6
30,60,40,80,40,60,40,100,0.6
60,40,20,40,20,80,40,80,0.6
60,20,0,60,0,100,40,60,0.6
60,20,0,100,0,100,40,60,0.6
90,20,0,100,0,100,40,40,0.8
90,60,20,60,0,100,40,20,0.8
90,40,20,80,20,80,40,80,0.6
-90,40,20,100,0,100,40,60,0.6
-90,40,20,80,20,80,40,80,0.6
-90,20,0,80,0,100,40,80,0.6
-90,20,0,100,0,100,40,60,0.6
-90,20,0,80,0,100,40,40,0.6
-90,20,0,80,0,100,40,60,0.6
-60,20,0,80,0,100,40,60,0.6
-60,40,0,80,0,100,40,20,0.8
-60,40,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,0,0,0.8
-30,20,0,80,0,100,40,0,0.8
-30,20,0,80,0,100,0,0,0.8
0,20,20,80,0,100,0,20,0.8
0,20,0,20,0,100,40,20,0.8
0,60,0,80,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,60,0,60,0,100,0,0,0.8
30,40,0,80,0,100,0,0,0.8
60,40,0,40,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,40,0,40,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-60,40,0,20,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,40,0,20,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
30,60,0,80,0,100,0,0,0.8
30,60,0,80,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
90,60,20,40,0,100,20,20,0.8
90,60,20,40,20,80,40,80,0.6
90,20,0,40,0,100,40,80,0.6
-90,60,20,40,0,100,40,80,0.6
-90,60,20,40,0,100,40,80,0.6
-90,60,20,40,0,100,40,80,0.6
-90,20,20,40,0,100,40,80,0.6
-90,20,20,20,20,80,40,80,0.6
-90,20,20,20,0,100,40,80,0.6
-60,60,0,20,0,100,40,80,0.6
-60,40,20,20,0,100,40,60,0.6
-60,20,20,20,0,100,40,80,0.6
-30,60,20,20,0,100,40,80,0.6
-30,60,20,20,0,100,40,60,0.6
-30,60,0,20,0,100,40,80,0.6
0,80,0,20,0,100,40,60,0.6
0,80,20,20,0,100,40,20,0.8
0,40,20,20,0,100,40,80,0.6
30,20,20,20,20,80,40,100,0.6
30,20,40,20,40,60,40,100,0.6
30,60,20,20,20,80,40,80,0.6
60,20,20,20,0,100,40,60,0.6
60,40,20,20,20,80,40,100,0.6
60,20,20,20,40,60,40,40,0.8
90,20,40,20,40,60,40,80,0.6
90,40,20,20,40,60,40,80,0.6
90,40,20,20,40,60,40,100,0.6
-90,40,40,20,40,60,40,100,0.6
-90,40,40,40,40,60,40,100,0.6
-90,60,40,40,20,80,40,100,0.6
-90,40,20,20,40,60,40,100,0.6
-90,40,40,20,40,60,40,100,0.6
-90,20,20,20,40,60,40,60,0.6
-60,20,20,20,20,80,40,80,0.6
-60,40,0,40,0,100,40,60,0.6
-60,20,0,20,0,100,40,20,0.8
-30,20,20,40,20,80,40,40,0.8
-30,20,20,40,20,80,40,100,0.6
-30,40,0,20,0,100,40,60,0.6
0,20,0,20,0,100,40,20,0.8
0,20,0,20,0,100,40,20,0.8
0,20,0,40,0,100,20,0,0.8
30,40,0,20,0,100,0,0,0.8
30,40,0,40,0,100,0,0,0.8
30,40,0,20,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-30,60,0,20,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
0,60,0,60,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,60,0,100,0,0,0.8
30,60,0,60,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,60,0,40,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-60,60,0,20,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
0,60,0,40,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
60,60,0,20,0,100,0,0,0.8
60,60,0,60,0,100,0,0,0.8
60,60,0,60,0,100,0,0,0.8
90,60,0,80,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,60,0,80,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,60,0,60,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,100,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
90,20,0,80,0,100,0,0,0.8
90,20,0,100,0,100,0,0,0.8
90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,40,0,20,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,20,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-60,40,0,20,0,100,0,0,0.8
-60,40,0,20,0,100,0,0,0.8
-60,40,0,40,0,100,0,0,0.8
-30,40,0,20,0,100,0,0,0.8
-30,40,0,40,0,100,0,0,0.8
-30,40,0,40,0,100,0,0,0.8
0,40,0,60,0,100,0,0,0.8
0,40,0,40,0,100,0,0,0.8
0,40,0,40,0,100,0,0,0.8
30,40,0,40,0,100,0,0,0.8
30,40,0,20,0,100,0,0,0.8
30,40,0,40,0,100,0,0,0.8
60,40,0,80,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
60,40,0,40,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-60,40,0,20,0,100,0,0,0.8
-60,40,0,40,0,100,0,0,0.8
-60,40,0,60,0,100,0,0,0.8
-30,40,0,60,0,100,0,0,0.8
-30,40,0,60,0,100,0,0,0.8
-30,40,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
-30,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,20,60,0,100,0,0,0.8
30,20,20,60,0,100,40,20,0.8
30,20,0,60,0,100,40,60,0.6
30,20,0,80,0,100,40,20,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,80,0,100,0,0,0.8
90,40,0,80,0,100,0,0,0.8
90,40,0,60,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
-90,80,0,40,0,100,0,0,0.8
-90,80,0,40,0,100,0,0,0.8
-90,80,0,40,0,100,0,0,0.8
-90,80,0,60,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-60,60,0,40,0,100,0,0,0.8
-30,60,0,60,0,100,0,0,0.8
-30,40,0,60,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
60,20,0,60,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,20,0,20,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,20,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,20,0,60,0,100,0,0,0.8
90,20,0,60,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,40,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-90,20,0,60,0,100,0,0,0.8
-60,20,0,80,0,100,0,0,0.8
-60,20,0,60,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,60,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,60,0,100,0,0,0.8
30,60,0,40,0,100,0,0,0.8
30,40,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-90,40,0,40,0,100,0,0,0.8
-90,40,0,20,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-60,20,0,20,0,100,0,0,0.8
-60,20,0,40,0,100,0,0,0.8
-30,60,0,20,0,100,0,0,0.8
-30,60,0,40,0,100,0,0,0.8
-30,20,0,20,0,100,0,0,0.8
0,40,0,20,0,100,0,0,0.8
0,40,20,80,0,100,0,0,0.8
0,40,20,60,20,80,40,100,0.6
30,40,0,60,0,100,0,0,0.8
30,20,0,80,0,100,0,0,0.8
30,20,0,100,0,100,0,0,0.8
60,20,20,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,60,0,80,0,100,0,0,0.8
90,60,0,60,0,100,0,0,0.8
90,20,0,60,0,100,0,0,0.8
-90,20,40,40,20,80,0,0,0.8
-90,60,40,60,20,80,40,100,0.6
-90,60,40,60,0,100,40,80,0.6
-90,60,20,40,0,100,40,80,0.6
-90,20,40,20,0,100,40,60,0.6
-90,60,40,20,40,60,40,100,0.6
-60,40,40,40,40,60,40,80,0.6
-60,20,0,20,0,100,40,60,0.6
-60,20,20,40,0,100,40,20,0.8
-30,40,0,20,0,100,40,20,0.8
-30,40,0,20,0,100,0,0,0.8
-30,20,0,40,0,100,0,0,0.8
0,40,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
0,20,0,40,0,100,0,0,0.8
30,20,0,40,0,100,0,0,0.8
30,60,0,20,0,100,0,0,0.8
30,40,0,20,0,100,0,0,0.8
60,20,0,20,0,100,0,0,0.8
60,40,0,20,0,100,0,0,0.8
60,20,0,40,0,100,0,0,0.8
90,40,0,40,0,100,0,0,0.8
90,20,0,40,0,100,0,0,0.8
90,40,0,20,0,100,0,0,0.8
-90,20,0,20,0,100,0,0,0.8
-90,60,0,40,0,100,0,0,0.8
-90,60,0,20,0,100,0,0,0.8
